L 5444.9238, 906.2499, 158.7181,  5449.5308, 906.1805, 159.2204,  64, 64, 64
L 5444.3843, 905.9608, 158.7142,  5444.9238, 906.2499, 158.7181,  64, 64, 64
L 5444.3750, 897.0789, 160.3548,  5444.3843, 905.9608, 158.7142,  64, 64, 64
L 5413.0835, 897.5703, 154.6384,  5444.3750, 897.0789, 160.3548,  64, 64, 64
L 5415.1060, 800.6986, 184.2510,  5413.0835, 897.5703, 154.6384,  64, 64, 64
L 5510.0283, 800.2123, 178.9465,  5415.1060, 800.6986, 184.2510,  64, 64, 64
L 5510.6938, 896.0737, 171.1202,  5510.0283, 800.2123, 178.9465,  64, 64, 64
L 5478.5620, 896.6272, 165.1615,  5510.6938, 896.0737, 171.1202,  64, 64, 64
L 5191.0229, 184.9654, -63.2802,  5169.1621, 198.4659, -63.2802,  64, 64, 64
L 5190.9385, 184.5870, -63.2802,  5191.0229, 184.9654, -63.2802,  64, 64, 64
L 5164.2871, 140.9137, -63.2802,  5190.9385, 184.5870, -63.2802,  64, 64, 64
L 5142.3447, 154.0927, -63.2802,  5164.2871, 140.9137, -63.2802,  64, 64, 64
L 5142.2285, 154.4629, -63.2802,  5142.3447, 154.0927, -63.2802,  64, 64, 64
L 5169.1621, 198.4659, -63.2802,  5142.2285, 154.4629, -63.2802,  64, 64, 64
L 5140.6934, 177.3644, -63.2802,  5114.9370, 177.1663, -63.2802,  64, 64, 64
L 5140.7637, 228.8966, -63.2802,  5140.6934, 177.3644, -63.2802,  64, 64, 64
L 5140.3730, 229.0312, -63.2802,  5140.7637, 228.8966, -63.2802,  64, 64, 64
L 5115.1870, 229.0098, -63.2802,  5140.3730, 229.0312, -63.2802,  64, 64, 64
L 5114.9395, 228.6988, -63.2802,  5115.1870, 229.0098, -63.2802,  64, 64, 64
L 5114.9370, 177.1663, -63.2802,  5114.9395, 228.6988, -63.2802,  64, 64, 64
L 5073.6392, 217.2183, -63.2802,  5073.1499, 191.0547, -63.2802,  64, 64, 64
L 5089.7446, 217.2094, -63.2802,  5073.6392, 217.2183, -63.2802,  64, 64, 64
L 5089.7686, 191.2122, -63.2802,  5089.7446, 217.2094, -63.2802,  64, 64, 64
L 5073.1499, 191.0547, -63.2802,  5089.7686, 191.2122, -63.2802,  64, 64, 64
L 5076.8848, 175.3529, -63.2802,  5049.9502, 131.4088, -64.1235,  64, 64, 64
L 5077.3369, 175.4222, -63.2802,  5076.8848, 175.3529, -63.2802,  64, 64, 64
L 5098.7104, 162.3102, -63.2802,  5077.3369, 175.4222, -63.2802,  64, 64, 64
L 5098.7529, 161.6949, -63.2802,  5098.7104, 162.3102, -63.2802,  64, 64, 64
L 5071.8882, 118.0651, -63.2802,  5098.7529, 161.6949, -63.2802,  64, 64, 64
L 5071.5820, 118.1578, -63.2802,  5071.8882, 118.0651, -63.2802,  64, 64, 64
L 5049.9502, 131.4088, -64.5947,  5071.5820, 118.1578, -63.2802,  64, 64, 64
L 5118.6436, -24.9867, -63.1431,  5115.2856, -10.7358, -63.3955,  64, 64, 64
L 5121.7100, -38.3062, -62.9105,  5116.7300, -16.8467, -63.3180,  64, 64, 64
L 5121.5215, -38.5059, -62.9391,  5121.7100, -38.3062, -62.9105,  64, 64, 64
L 5035.1548, -59.7559, -69.6910,  5121.5215, -38.5059, -62.9391,  64, 64, 64
L 5034.6533, -59.5184, -69.7302,  5035.1548, -59.7559, -69.6910,  64, 64, 64
L 5014.0527, 27.4652, -68.3769,  5034.6533, -59.5184, -69.7302,  64, 64, 64
L 5014.1709, 27.9577, -68.3476,  5014.0527, 27.4652, -68.3769,  64, 64, 64
L 5100.7778, 48.0853, -63.2802,  5014.1709, 27.9577, -68.3476,  64, 64, 64
L 5101.3667, 47.7461, -63.2802,  5100.7778, 48.0853, -63.2802,  64, 64, 64
L 5109.3989, 14.0631, -63.2802,  5101.3667, 47.7461, -63.2802,  64, 64, 64
L 5109.2827, 13.4293, -63.2509,  5109.3989, 14.0631, -63.2802,  64, 64, 64
L 5105.6079, 12.6086, -63.2321,  5109.2827, 13.4293, -63.2509,  64, 64, 64
L 5103.6880, 12.5466, -63.2802,  5105.6079, 12.6086, -63.2321,  64, 64, 64
L 5101.9600, 20.3199, -63.2802,  5103.6880, 12.5466, -63.2802,  64, 64, 64
L 5097.0659, 41.1399, -63.2802,  5021.6113, 23.2854, -63.2802,  64, 64, 64
L 5096.8970, 41.0993, -63.2802,  5102.5332, 17.8638, -63.2802,  64, 64, 64
L 5039.1802, -52.5596, -69.2538,  5021.6113, 23.2854, -64.2347,  64, 64, 64
L 5114.8149, -34.1262, -63.3937,  5039.1802, -52.5596, -69.2538,  64, 64, 64
L 5108.2603, -5.8585, -63.4152,  5114.8149, -34.1262, -63.3937,  64, 64, 64
L 5113.0210, -4.6478, -63.2321,  5108.2603, -5.8585, -63.4152,  64, 64, 64
L 5113.9194, -5.0061, -63.3427,  5113.0210, -4.6478, -63.2321,  64, 64, 64
L 5116.4844, -16.0123, -63.3326,  5113.9194, -5.0061, -63.3427,  64, 64, 64
L 5474.7783, -64.6651, -63.9677,  5398.0400, -65.4408, -63.5163,  64, 64, 64
L 5474.9175, 11.7212, -63.9677,  5474.7783, -64.6651, -63.9677,  64, 64, 64
L 5398.2168, 11.8964, -61.5596,  5474.9175, 11.7212, -63.9677,  64, 64, 64
L 5398.0400, -65.4408, -58.9074,  5398.2168, 11.8964, -61.5596,  64, 64, 64
L 5426.6538, -71.0514, -62.8115,  5426.7729, -65.1504, -62.8115,  64, 64, 64
L 5444.8911, -71.3267, -62.8115,  5444.9258, -64.9669, -62.8115,  64, 64, 64
L 5392.3159, -70.5330, -57.6342,  5444.8911, -71.3267, -64.3266,  64, 64, 64
L 5392.1182, -70.1736, -57.5836,  5392.3159, -70.5330, -57.6342,  64, 64, 64
L 5391.9067, 17.3147, -60.9969,  5392.1182, -70.1736, -57.5836,  64, 64, 64
L 5392.1460, 17.7963, -61.0719,  5391.9067, 17.3147, -60.9969,  64, 64, 64
L 5481.1816, 18.3371, -68.2887,  5392.1460, 17.7963, -61.0719,  64, 64, 64
L 5481.3379, 17.9687, -68.2571,  5481.1816, 18.3371, -68.2887,  64, 64, 64
L 5480.9844, -71.3252, -66.2545,  5481.3379, 17.9687, -68.2571,  64, 64, 64
L 5480.6895, -71.5429, -66.2406,  5480.9844, -71.3252, -66.2545,  64, 64, 64
L 5444.8916, -71.3200, -63.9469,  5480.6895, -71.5429, -66.2406,  64, 64, 64
L 5447.2432, -99.7507, -63.4551,  5444.4692, -101.4792, -63.4146,  64, 64, 64
L 5448.0596, -99.6442, -63.4539,  5447.2432, -99.7507, -63.4551,  64, 64, 64
L 5451.1646, -101.6116, -63.3770,  5448.0596, -99.6442, -63.4539,  64, 64, 64
L 5451.1606, -104.6484, -63.2191,  5451.1646, -101.6116, -63.3770,  64, 64, 64
L 5450.9883, -105.4100, -63.1759,  5451.1606, -104.6484, -63.2191,  64, 64, 64
L 5448.1396, -107.0636, -63.0502,  5450.9883, -105.4100, -63.1759,  64, 64, 64
L 5447.5679, -107.0849, -63.0485,  5448.1396, -107.0636, -63.0502,  64, 64, 64
L 5444.5205, -105.2501, -63.1919,  5447.5679, -107.0849, -63.0485,  64, 64, 64
L 5444.4780, -104.6633, -63.2377,  5444.5205, -105.2501, -63.1919,  64, 64, 64
L 5444.4692, -101.4792, -63.3480,  5444.4780, -104.6633, -63.2377,  64, 64, 64
L 5423.6860, -99.5342, -63.4637,  5420.4487, -101.3842, -63.3995,  64, 64, 64
L 5424.1670, -99.6939, -63.4574,  5423.6860, -99.5342, -63.4637,  64, 64, 64
L 5427.0737, -101.4314, -63.3879,  5424.1670, -99.6939, -63.4574,  64, 64, 64
L 5427.1211, -101.8799, -63.3641,  5427.0737, -101.4314, -63.3879,  64, 64, 64
L 5427.1133, -104.7545, -63.1963,  5427.1211, -101.8799, -63.3641,  64, 64, 64
L 5426.9658, -105.3462, -63.1814,  5427.1133, -104.7545, -63.1963,  64, 64, 64
L 5426.8359, -105.4229, -63.1753,  5426.9658, -105.3462, -63.1814,  64, 64, 64
L 5423.9380, -107.0706, -63.0488,  5426.8359, -105.4229, -63.1753,  64, 64, 64
L 5420.5610, -105.3281, -63.1858,  5423.9380, -107.0706, -63.0488,  64, 64, 64
L 5420.4219, -105.0859, -63.2047,  5420.5610, -105.3281, -63.1858,  64, 64, 64
L 5420.4487, -101.3842, -63.3567,  5420.4219, -105.0859, -63.2047,  64, 64, 64
L 5416.0059, -706.5564, 1.3793,  5450.7891, -700.4794, 11.4366,  64, 64, 64
L 5408.0059, -663.0732, 0.2652,  5416.0059, -706.5564, 1.3793,  64, 64, 64
L 5442.5703, -659.1696, 14.1152,  5408.0059, -663.0732, 0.2652,  64, 64, 64
L 5450.7891, -700.4794, 12.1466,  5442.5703, -659.1696, 14.1152,  64, 64, 64
L 5450.9658, -587.7725, 12.9165,  5437.3271, -552.3854, 12.9828,  64, 64, 64
L 5399.6685, -594.3019, 1.1756,  5450.9658, -587.7725, 13.6091,  64, 64, 64
L 5398.2529, -572.9445, 0.1034,  5399.6685, -594.3019, 1.1756,  64, 64, 64
L 5437.3271, -552.3854, 13.1624,  5398.2529, -572.9445, 0.1034,  64, 64, 64
L 5166.6172, -927.2910, -56.0927,  5170.3130, -935.2620, -56.0927,  64, 64, 64
L 5171.4150, -920.2244, -56.0921,  5166.6172, -927.2910, -56.0927,  64, 64, 64
L 5180.5264, -920.6865, -56.0894,  5171.4150, -920.2244, -56.0921,  64, 64, 64
L 5184.2935, -928.6909, -56.0891,  5180.5264, -920.6865, -56.0894,  64, 64, 64
L 5179.1387, -936.0328, -56.0741,  5184.2935, -928.6909, -56.0891,  64, 64, 64
L 5170.3130, -935.2620, -56.0919,  5179.1387, -936.0328, -56.0741,  64, 64, 64
L 5192.5361, -982.5380, -56.0927,  5196.1802, -990.7822, -56.0927,  64, 64, 64
L 5197.7017, -975.3851, -56.0927,  5192.5361, -982.5380, -56.0927,  64, 64, 64
L 5206.2612, -976.1025, -56.0927,  5197.7017, -975.3851, -56.0927,  64, 64, 64
L 5210.1089, -983.9712, -56.0771,  5206.2612, -976.1025, -56.0927,  64, 64, 64
L 5205.2510, -991.3045, -56.0913,  5210.1089, -983.9712, -56.0771,  64, 64, 64
L 5196.1802, -990.7822, -56.0927,  5205.2510, -991.3045, -56.0913,  64, 64, 64
L 5217.0210, -1035.4199, -56.0920,  5220.6729, -1043.2585, -56.0927,  64, 64, 64
L 5221.9175, -1027.9683, -56.0927,  5217.0210, -1035.4199, -56.0920,  64, 64, 64
L 5230.6133, -1028.5913, -56.0927,  5221.9175, -1027.9683, -56.0927,  64, 64, 64
L 5231.0659, -1028.9315, -56.0912,  5230.6133, -1028.5913, -56.0927,  64, 64, 64
L 5234.5679, -1036.4259, -56.0927,  5231.0659, -1028.9315, -56.0912,  64, 64, 64
L 5229.3955, -1044.0210, -56.0920,  5234.5679, -1036.4259, -56.0927,  64, 64, 64
L 5220.6729, -1043.2585, -56.0916,  5229.3955, -1044.0210, -56.0920,  64, 64, 64
L 5255.8125, -1100.0156, -56.0927,  5260.8506, -1092.8129, -56.0909,  64, 64, 64
L 5246.8154, -1099.2640, -56.0927,  5255.8125, -1100.0156, -56.0927,  64, 64, 64
L 5243.2095, -1091.5823, -56.0917,  5246.8154, -1099.2640, -56.0927,  64, 64, 64
L 5243.1670, -1091.0923, -56.0927,  5243.2095, -1091.5823, -56.0917,  64, 64, 64
L 5248.3062, -1083.9518, -56.0927,  5243.1670, -1091.0923, -56.0927,  64, 64, 64
L 5257.1577, -1084.8889, -56.0901,  5248.3062, -1083.9518, -56.0927,  64, 64, 64
L 5260.8506, -1092.8129, -56.0772,  5257.1577, -1084.8889, -56.0901,  64, 64, 64
L 5372.4600, -1030.8297, -56.0927,  5363.9063, -1029.7926, -56.0927,  64, 64, 64
L 5376.3252, -1038.9099, -56.0866,  5372.4600, -1030.8297, -56.0927,  64, 64, 64
L 5376.2681, -1039.0974, -56.0859,  5376.3252, -1038.9099, -56.0866,  64, 64, 64
L 5371.3643, -1046.1322, -56.0927,  5376.2681, -1039.0974, -56.0859,  64, 64, 64
L 5362.6050, -1045.4968, -56.0927,  5371.3643, -1046.1322, -56.0927,  64, 64, 64
L 5358.6455, -1037.3647, -56.0927,  5362.6050, -1045.4968, -56.0927,  64, 64, 64
L 5363.9063, -1029.7926, -56.0927,  5358.6455, -1037.3647, -56.0927,  64, 64, 64
L 5350.1895, -982.9786, -56.0927,  5346.4668, -974.7431, -56.0906,  64, 64, 64
L 5345.0239, -990.1343, -56.0805,  5350.1895, -982.9786, -56.0927,  64, 64, 64
L 5336.1133, -989.1859, -56.0927,  5345.0239, -990.1343, -56.0805,  64, 64, 64
L 5332.4971, -981.5068, -56.0927,  5336.1133, -989.1859, -56.0927,  64, 64, 64
L 5337.6729, -973.9891, -56.0927,  5332.4971, -981.5068, -56.0927,  64, 64, 64
L 5346.4668, -974.7431, -56.0921,  5337.6729, -973.9891, -56.0927,  64, 64, 64
L 5325.6631, -930.4703, -56.0910,  5322.0000, -922.2442, -56.0911,  64, 64, 64
L 5320.6763, -937.5580, -56.0900,  5325.6631, -930.4703, -56.0910,  64, 64, 64
L 5320.4565, -937.6477, -56.0927,  5320.6763, -937.5580, -56.0900,  64, 64, 64
L 5311.7104, -936.7872, -56.0927,  5320.4565, -937.6477, -56.0927,  64, 64, 64
L 5307.9795, -929.0128, -56.0927,  5311.7104, -936.7872, -56.0927,  64, 64, 64
L 5313.2671, -921.5102, -56.0927,  5307.9795, -929.0128, -56.0927,  64, 64, 64
L 5322.0000, -922.2442, -56.0895,  5313.2671, -921.5102, -56.0927,  64, 64, 64
L 5287.1836, -866.0392, -56.0927,  5282.1328, -873.4578, -56.0927,  64, 64, 64
L 5296.1025, -866.8442, -56.0927,  5287.1836, -866.0392, -56.0927,  64, 64, 64
L 5299.7788, -875.0151, -56.0763,  5296.1025, -866.8442, -56.0927,  64, 64, 64
L 5294.5649, -882.1754, -56.0921,  5299.7788, -875.0151, -56.0763,  64, 64, 64
L 5286.0020, -881.4183, -56.0927,  5294.5649, -882.1754, -56.0921,  64, 64, 64
L 5282.1328, -873.4578, -56.0927,  5286.0020, -881.4183, -56.0927,  64, 64, 64
L 5245.6494, -1110.1563, -82.6763,  5313.3804, -1078.6268, -64.1756,  64, 64, 64
L 5245.3364, -1109.9778, -82.7462,  5245.6494, -1110.1563, -82.6763,  64, 64, 64
L 5158.4653, -923.7191, -66.3369,  5245.3364, -1109.9778, -82.7462,  64, 64, 64
L 5158.4360, -923.1279, -66.3854,  5158.4653, -923.7191, -66.3369,  64, 64, 64
L 5209.9922, -899.0457, -67.1865,  5158.4360, -923.1279, -66.3854,  64, 64, 64
L 5196.1289, -868.7656, -67.1865,  5209.9922, -899.0457, -67.1865,  64, 64, 64
L 5217.0405, -858.9106, -67.1865,  5196.1289, -868.7656, -67.1865,  64, 64, 64
L 5233.8789, -854.1982, -65.8815,  5217.0405, -858.9106, -67.1865,  64, 64, 64
L 5247.1108, -881.7325, -64.8454,  5233.8789, -854.1982, -65.8815,  64, 64, 64
L 5300.4131, -857.0544, -63.2802,  5247.1108, -881.7325, -64.8454,  64, 64, 64
L 5387.3604, -1043.3634, -63.2802,  5300.4131, -857.0544, -63.2802,  64, 64, 64
L 5387.4136, -1044.0848, -63.2802,  5387.3604, -1043.3634, -63.2802,  64, 64, 64
L 5305.0215, -1082.5245, -66.1347,  5387.4136, -1044.0848, -63.2802,  64, 64, 64
L 4744.9424, -1859.8143, -61.8724,  4739.3564, -1859.2384, -61.8707,  64, 64, 64
L 4745.2148, -1860.5438, -61.9551,  4744.9424, -1859.8143, -61.8724,  64, 64, 64
L 4739.8066, -1889.3612, -62.8546,  4745.2148, -1860.5438, -61.9551,  64, 64, 64
L 4815.9126, -1903.5527, -62.8727,  4739.8066, -1889.3612, -62.8546,  64, 64, 64
L 4830.4448, -1827.1973, -66.1134,  4815.9126, -1903.5527, -62.8727,  64, 64, 64
L 4753.8462, -1813.0503, -64.8189,  4830.4448, -1827.1973, -66.1134,  64, 64, 64
L 4748.5610, -1841.7905, -62.7185,  4753.8462, -1813.0503, -64.8189,  64, 64, 64
L 4748.2969, -1841.8279, -61.8733,  4748.5610, -1841.7905, -62.7185,  64, 64, 64
L 4742.6948, -1840.7849, -61.8707,  4748.2969, -1841.8279, -61.8733,  64, 64, 64
L 4820.5703, -1910.3584, -62.5305,  4827.6138, -1873.5718, -64.0871,  64, 64, 64
L 4733.0469, -1894.1218, -63.2802,  4820.5703, -1910.3584, -62.5305,  64, 64, 64
L 4748.9609, -1806.1449, -66.5482,  4733.0469, -1894.1218, -63.2802,  64, 64, 64
L 4837.0879, -1822.2010, -67.9328,  4748.9609, -1806.1449, -66.5482,  64, 64, 64
L 4827.0815, -1876.3743, -63.9845,  4837.0879, -1822.2010, -67.9328,  64, 64, 64
L 5050.7559, -1909.3475, -62.1207,  5048.7588, -1905.9343, -63.2802,  64, 64, 64
L 5051.3477, -1911.3188, -62.1988,  5050.7559, -1909.3475, -62.1207,  64, 64, 64
L 5025.6699, -1925.4396, -62.2484,  5051.3477, -1911.3188, -62.1988,  64, 64, 64
L 5062.9575, -1993.1826, -62.2240,  5025.6699, -1925.4396, -62.2484,  64, 64, 64
L 5131.1724, -1956.0260, -66.4816,  5062.9575, -1993.1826, -62.2240,  64, 64, 64
L 5093.4219, -1888.0558, -63.2802,  5131.1724, -1956.0260, -66.4816,  64, 64, 64
L 5068.4551, -1901.9031, -62.1988,  5093.4219, -1888.0558, -63.2802,  64, 64, 64
L 5064.9141, -1897.0354, -62.1207,  5068.4551, -1901.9031, -62.1988,  64, 64, 64
L 5095.4980, -1880.1309, -63.2802,  5079.9277, -1888.7318, -63.2802,  64, 64, 64
L 5139.2329, -1958.5945, -68.4356,  5095.4980, -1880.1309, -63.2802,  64, 64, 64
L 5060.9209, -2001.0012, -62.1815,  5139.2329, -1958.5945, -68.4356,  64, 64, 64
L 5017.6548, -1923.3485, -63.2802,  5060.9209, -2001.0012, -62.1815,  64, 64, 64
L 5017.8530, -1922.8983, -63.2802,  5017.6548, -1923.3485, -63.2802,  64, 64, 64
L 5079.6865, -1888.9172, -63.2802,  5017.8530, -1922.8983, -63.2802,  64, 64, 64
L 6180.4272, -1453.3304, -69.0181,  6209.2319, -1452.9510, -64.5263,  64, 64, 64
L 6179.8604, -1453.0623, -69.1156,  6180.4272, -1453.3304, -69.0181,  64, 64, 64
L 6180.2837, -1353.7144, -66.1653,  6179.8604, -1453.0623, -69.1156,  64, 64, 64
L 6279.1069, -1353.9678, -63.2802,  6180.2837, -1353.7144, -66.1653,  64, 64, 64
L 6278.9111, -1452.4596, -60.1735,  6279.1069, -1353.9678, -63.2802,  64, 64, 64
L 6247.9058, -1452.8453, -63.2802,  6278.9111, -1452.4596, -60.1735,  64, 64, 64
L 6247.9043, -1461.5034, -63.2802,  6247.9058, -1452.8453, -63.2802,  64, 64, 64
L 6247.5742, -1461.8412, -63.2802,  6247.9043, -1461.5034, -63.2802,  64, 64, 64
L 6242.9014, -1461.8376, -63.2802,  6247.5742, -1461.8412, -63.2802,  64, 64, 64
L 6242.6157, -1461.5972, -63.2802,  6242.9014, -1461.8376, -63.2802,  64, 64, 64
L 6242.5933, -1445.5497, -63.2802,  6242.6157, -1461.5972, -63.2802,  64, 64, 64
L 6242.7241, -1445.0907, -63.2802,  6242.5933, -1445.5497, -63.2802,  64, 64, 64
L 6247.5029, -1444.9999, -63.2802,  6242.7241, -1445.0907, -63.2802,  64, 64, 64
L 6247.9043, -1445.3418, -63.2802,  6247.5029, -1444.9999, -63.2802,  64, 64, 64
