L -434.1875, -377.6884, 0.6260,  -434.1875, -209.9523, 0.6260,  64, 64, 64
L -448.1795, -391.7527, 0.6260,  -434.1875, -377.6884, 0.6260,  64, 64, 64
L -448.1412, -406.2420, 0.6260,  -448.1795, -391.7527, 0.6260,  64, 64, 64
L -433.6768, -420.2187, 0.6260,  -448.1412, -406.2420, 0.6260,  64, 64, 64
L -419.6487, -420.1641, 0.6260,  -433.6768, -420.2187, 0.6260,  64, 64, 64
L -405.6884, -406.2187, 0.6260,  -419.6487, -420.1641, 0.6260,  64, 64, 64
L -237.6535, -406.1207, 0.6260,  -405.6884, -406.2187, 0.6260,  64, 64, 64
L -223.6560, -392.1238, 0.6260,  -237.6535, -406.1207, 0.6260,  64, 64, 64
L -223.5312, -391.4809, -0.3740,  -223.6560, -392.1238, 0.6260,  64, 64, 64
L -223.5312, -280.3172, -0.3740,  -223.5312, -391.4809, -0.3740,  64, 64, 64
L -212.2812, -282.1927, -0.3740,  -223.5312, -280.3172, -0.3740,  64, 64, 64
L -211.6265, -282.2500, 2.6259,  -212.2812, -282.1927, -0.3740,  64, 64, 64
L -210.2812, -282.2500, 2.6259,  -211.6265, -282.2500, 2.6259,  64, 64, 64
L -210.2516, -308.2164, 2.6259,  -210.2812, -282.2500, 2.6259,  64, 64, 64
L -209.5312, -308.2497, 0.6260,  -210.2516, -308.2164, 2.6259,  64, 64, 64
L -156.3125, -308.2500, 0.6260,  -209.5312, -308.2497, 0.6260,  64, 64, 64
L -155.7621, -308.2500, 2.6259,  -156.3125, -308.2500, 0.6260,  64, 64, 64
L -153.9735, -308.2500, 2.6259,  -155.7621, -308.2500, 2.6259,  64, 64, 64
L -153.5625, -308.2495, 0.6260,  -153.9735, -308.2500, 2.6259,  64, 64, 64
L -128.5640, -307.9098, 0.6260,  -153.5625, -308.2495, 0.6260,  64, 64, 64
L -128.6845, -305.5980, 0.6260,  -128.5640, -307.9098, 0.6260,  64, 64, 64
L -153.9000, -305.8374, 0.6350,  -128.7435, -305.5539, 0.6260,  64, 64, 64
L -153.5625, -266.2805, 0.6260,  -153.9000, -305.8374, 0.6350,  64, 64, 64
L -128.9576, -266.2812, 0.6260,  -153.5625, -266.2805, 0.6260,  64, 64, 64
L -124.5675, -261.9680, 0.6260,  -128.9576, -266.2812, 0.6260,  64, 64, 64
L -124.5878, -255.7707, 0.6260,  -124.5675, -261.9680, 0.6260,  64, 64, 64
L -128.7682, -251.5715, 0.6260,  -124.5878, -255.7707, 0.6260,  64, 64, 64
L -151.5625, -251.5312, 0.6260,  -128.7682, -251.5715, 0.6260,  64, 64, 64
L -151.5625, -250.7150, 0.6260,  -151.5625, -251.5312, 0.6260,  64, 64, 64
L -151.7894, -249.5617, 0.6260,  -151.5625, -250.7150, 0.6260,  64, 64, 64
L -155.9299, -249.5312, 0.6260,  -151.7894, -249.5617, 0.6260,  64, 64, 64
L -156.2826, -249.7595, 0.6260,  -155.9299, -249.5312, 0.6260,  64, 64, 64
L -156.3125, -251.5312, 0.6260,  -156.2826, -249.7595, 0.6260,  64, 64, 64
L -162.2581, -251.7117, 0.6260,  -156.3125, -251.5312, 0.6260,  64, 64, 64
L -162.1898, -254.1836, 0.6260,  -162.2581, -251.7117, 0.6260,  64, 64, 64
L -162.1420, -254.2733, 0.6260,  -162.1898, -254.1836, 0.6260,  64, 64, 64
L -156.3125, -254.2812, 0.6260,  -162.1420, -254.2733, 0.6260,  64, 64, 64
L -156.3125, -277.5000, 0.6260,  -156.3125, -254.2812, 0.6260,  64, 64, 64
L -191.9000, -277.8374, 0.6350,  -156.3125, -277.5000, 0.6260,  64, 64, 64
L -191.5625, -254.2809, 0.6260,  -191.9000, -277.8374, 0.6350,  64, 64, 64
L -171.5925, -254.5320, 0.6260,  -191.5625, -254.2809, 0.6260,  64, 64, 64
L -171.8685, -251.5375, 0.6260,  -171.5925, -254.5320, 0.6260,  64, 64, 64
L -194.2456, -251.6382, 0.6260,  -171.8685, -251.5375, 0.6260,  64, 64, 64
L -193.9749, -277.8374, 0.6350,  -194.2456, -251.6382, 0.6260,  64, 64, 64
L -221.8686, -277.8374, 0.6350,  -193.9749, -277.8374, 0.6350,  64, 64, 64
L -221.8686, -225.9435, 0.6350,  -221.8686, -277.8374, 0.6350,  64, 64, 64
L -156.3125, -226.2812, 0.6260,  -221.8686, -225.9435, 0.6350,  64, 64, 64
L -156.7640, -240.2546, 0.6260,  -156.3125, -226.2812, 0.6260,  64, 64, 64
L -151.7144, -240.2076, 0.6260,  -156.7640, -240.2546, 0.6260,  64, 64, 64
L -151.7480, -237.5825, 0.6260,  -151.7144, -240.2076, 0.6260,  64, 64, 64
L -153.5625, -237.5312, 0.6260,  -151.7480, -237.5825, 0.6260,  64, 64, 64
L -153.7761, -223.5677, 0.6260,  -153.5625, -237.5312, 0.6260,  64, 64, 64
L -223.9000, -223.5312, 0.6260,  -153.7761, -223.5677, 0.6260,  64, 64, 64
L -209.7509, -210.2812, 0.6260,  -223.9000, -223.5312, 0.6260,  64, 64, 64
L -167.7384, -210.2239, 0.6260,  -209.7509, -210.2812, 0.6260,  64, 64, 64
L -153.7821, -196.2812, 0.6260,  -167.7384, -210.2239, 0.6260,  64, 64, 64
L -125.8975, -196.2790, 0.6260,  -153.7821, -196.2812, 0.6260,  64, 64, 64
L -125.5625, -195.5440, -0.3740,  -125.8975, -196.2790, 0.6260,  64, 64, 64
L -126.2706, -224.7840, -32.3740,  -125.8913, -224.2812, -32.3740,  64, 64, 64
L -97.9334, -181.5625, -41.3427,  -98.3320, -181.8446, -41.3427,  64, 64, 64
L -139.6012, -203.7401, -32.3740,  -139.7110, -203.6073, -32.3740,  64, 64, 64
L -48.2286, -235.7986, 0.4698,  -48.2500, -237.4239, 0.4698,  64, 64, 64
L -48.2500, -237.4239, 0.4698,  -48.3436, -238.5433, 1.6259,  64, 64, 64
L -48.3436, -238.5433, 1.6259,  -48.3434, -265.5434, 28.6260,  64, 64, 64
L -48.3434, -265.5434, 28.6260,  -48.3438, -266.1740, 29.6260,  64, 64, 64
L -48.3438, -266.1740, 29.6260,  -48.3436, -275.5000, 29.6260,  64, 64, 64
L -48.3436, -275.5000, 29.6260,  -57.6058, -275.4997, 29.6260,  64, 64, 64
L -57.6058, -275.4997, 29.6260,  -71.6063, -275.5000, 43.5966,  64, 64, 64
L -71.6063, -275.5000, 43.5966,  -72.9510, -275.2980, 44.5947,  64, 64, 64
L -72.9510, -275.2980, 44.5947,  -72.3438, -276.3100, 44.5947,  64, 64, 64
L -72.3438, -276.3100, 44.5947,  -72.2916, -282.2572, 44.5947,  64, 64, 64
L -72.2916, -282.2572, 44.5947,  -28.3750, -282.1342, 44.5947,  64, 64, 64
L -28.3750, -282.1342, 44.5947,  -28.3750, -319.5000, 44.5947,  64, 64, 64
L -28.3750, -319.5000, 44.5947,  -81.5938, -319.5000, 44.5947,  64, 64, 64
L -81.5938, -319.5000, 44.5947,  -81.5939, -307.8632, 44.5947,  64, 64, 64
L -81.5939, -307.8632, 44.5947,  -81.6431, -307.6888, 44.5947,  64, 64, 64
L -81.6431, -307.6888, 44.5947,  -83.6976, -305.6157, 44.5947,  64, 64, 64
L -83.6976, -305.6157, 44.5947,  -84.3730, -305.5000, 44.5947,  64, 64, 64
L -84.3730, -305.5000, 44.5947,  -100.9778, -305.5000, 44.5947,  64, 64, 64
L -100.9778, -305.5000, 44.5947,  -101.3855, -305.9877, 44.5947,  64, 64, 64
L -101.3855, -305.9877, 44.5947,  -101.3436, -307.5000, 44.5947,  64, 64, 64
L -101.3436, -307.5000, 44.5947,  -136.5625, -307.5000, 44.5947,  64, 64, 64
L -136.5625, -307.5000, 44.5947,  -136.5937, -305.7250, 44.5947,  64, 64, 64
L -136.5937, -305.7250, 44.5947,  -136.7419, -305.5548, 44.5947,  64, 64, 64
L -136.7419, -305.5548, 44.5947,  -153.8686, -305.5000, 44.5947,  64, 64, 64
L -153.8686, -305.5000, 44.5947,  -156.1638, -307.5708, 44.5947,  64, 64, 64
L -156.1638, -307.5708, 44.5947,  -156.3122, -319.5000, 44.5947,  64, 64, 64
L -156.3122, -319.5000, 44.5947,  -209.5312, -319.5000, 44.5947,  64, 64, 64
L -209.5312, -319.5000, 44.5947,  -209.5312, -282.2500, 44.5947,  64, 64, 64
L -209.5312, -282.2500, 44.5947,  -165.8087, -282.2271, 44.5947,  64, 64, 64
L -165.8087, -282.2271, 44.5947,  -165.5948, -282.2760, 44.5947,  64, 64, 64
L -165.5948, -282.2760, 44.5947,  -165.6384, -277.6485, 44.5947,  64, 64, 64
L -165.6384, -277.6485, 44.5947,  -166.4940, -277.5000, 44.5947,  64, 64, 64
L -166.4940, -277.5000, 44.5947,  -221.5312, -277.5000, 44.5947,  64, 64, 64
L -221.5312, -277.5000, 44.5947,  -221.5312, -268.2812, 44.5947,  64, 64, 64
L -221.5312, -268.2812, 44.5947,  -213.6502, -268.1804, 44.5947,  64, 64, 64
L -213.6502, -268.1804, 44.5947,  -213.7145, -265.5839, 44.5947,  64, 64, 64
L -213.7145, -265.5839, 44.5947,  -221.5312, -265.5312, 44.5947,  64, 64, 64
L -221.5312, -265.5312, 44.5947,  -221.5312, -226.2812, 44.5947,  64, 64, 64
L -221.5312, -226.2812, 44.5947,  -200.2812, -226.2812, 44.5947,  64, 64, 64
L -200.2812, -226.2812, 44.5947,  -200.2809, -265.5312, 44.5947,  64, 64, 64
L -200.2809, -265.5312, 44.5947,  -204.2640, -265.6696, 44.5947,  64, 64, 64
L -204.2640, -265.6696, 44.5947,  -204.2771, -267.9674, 44.5947,  64, 64, 64
L -204.2771, -267.9674, 44.5947,  -204.2058, -268.1317, 44.5947,  64, 64, 64
L -204.2058, -268.1317, 44.5947,  -203.8153, -268.2706, 44.5947,  64, 64, 64
L -203.8153, -268.2706, 44.5947,  -193.3084, -268.1349, 44.5947,  64, 64, 64
L -193.3084, -268.1349, 44.5947,  -193.6959, -265.6193, 44.5947,  64, 64, 64
L -193.6959, -265.6193, 44.5947,  -197.5312, -265.5312, 44.5947,  64, 64, 64
L -197.5312, -265.5312, 44.5947,  -197.5312, -226.2812, 44.5947,  64, 64, 64
L -197.5312, -226.2812, 44.5947,  -156.3125, -226.2812, 44.5947,  64, 64, 64
L -156.3125, -226.2812, 44.5947,  -156.2498, -265.5312, 44.5947,  64, 64, 64
L -156.2498, -265.5312, 44.5947,  -184.2360, -265.5412, 44.5947,  64, 64, 64
L -184.2360, -265.5412, 44.5947,  -184.2270, -265.6677, 44.5947,  64, 64, 64
L -184.2270, -265.6677, 44.5947,  -184.2276, -268.2438, 44.5947,  64, 64, 64
L -184.2276, -268.2438, 44.5947,  -156.3125, -268.2812, 44.5947,  64, 64, 64
L -156.3125, -268.2812, 44.5947,  -156.2444, -282.9050, 44.5947,  64, 64, 64
L -156.2444, -282.9050, 44.5947,  -155.3462, -282.2500, 44.5947,  64, 64, 64
L -155.3462, -282.2500, 44.5947,  -81.5656, -282.1209, 44.5947,  64, 64, 64
L -81.5656, -282.1209, 44.5947,  -81.5938, -266.2812, 44.5947,  64, 64, 64
L -81.5938, -266.2812, 44.5947,  -72.5198, -266.2812, 44.5947,  64, 64, 64
L -72.5198, -266.2812, 44.5947,  -57.6058, -266.2285, 29.6260,  64, 64, 64
L -57.6058, -266.2285, 29.6260,  -57.5938, -237.5433, 0.6260,  64, 64, 64
L -57.5938, -237.5433, 0.6260,  -57.6826, -235.6638, 0.6260,  64, 64, 64
L -48.3436, -239.5433, 2.6259,  -57.6875, -239.6250, 2.4697,  100, 50, 0
L -48.2500, -240.6250, 3.4697,  -57.6875, -240.6250, 3.4697,  100, 50, 0
L -48.2500, -241.6250, 4.4696,  -57.6875, -241.6250, 4.4696,  100, 50, 0
L -48.2500, -242.6250, 5.4696,  -57.6875, -242.6250, 5.4696,  100, 50, 0
L -48.2500, -243.6250, 6.4696,  -57.6875, -243.6250, 6.4696,  100, 50, 0
L -48.2500, -244.6250, 7.4696,  -57.6875, -244.6250, 7.4696,  100, 50, 0
L -48.2500, -245.6250, 8.4696,  -57.6875, -245.6250, 8.4696,  100, 50, 0
L -48.2500, -246.6250, 9.4696,  -57.6875, -246.6250, 9.4696,  100, 50, 0
L -48.2500, -247.6250, 10.4696,  -57.6875, -247.6250, 10.4696,  100, 50, 0
L -48.2500, -248.6250, 11.4696,  -57.6875, -248.6250, 11.4696,  100, 50, 0
L -48.2500, -249.6250, 12.4696,  -57.6875, -249.6250, 12.4696,  100, 50, 0
L -48.2500, -250.6250, 13.4696,  -57.6875, -250.6250, 13.4696,  100, 50, 0
L -48.2500, -251.6250, 14.4696,  -57.6875, -251.6250, 14.4696,  100, 50, 0
L -48.2500, -252.6250, 15.4696,  -57.6875, -252.6250, 15.4696,  100, 50, 0
L -48.2500, -253.6250, 16.4696,  -57.6875, -253.6250, 16.4696,  100, 50, 0
L -48.2500, -254.6250, 17.4696,  -57.6875, -254.6250, 17.4696,  100, 50, 0
L -48.2500, -255.6250, 18.4696,  -57.6875, -255.6250, 18.4696,  100, 50, 0
L -48.2500, -256.6250, 19.4696,  -57.6875, -256.6250, 19.4696,  100, 50, 0
L -48.2500, -257.6250, 20.4696,  -57.6875, -257.6250, 20.4696,  100, 50, 0
L -48.2500, -258.6250, 21.4696,  -57.6875, -258.6250, 21.4696,  100, 50, 0
L -48.2500, -259.6250, 22.4696,  -57.6875, -259.6250, 22.4696,  100, 50, 0
L -48.2500, -260.6250, 23.4696,  -57.6875, -260.6250, 23.4696,  100, 50, 0
L -48.2500, -261.6250, 24.4696,  -57.6875, -261.6250, 24.4696,  100, 50, 0
L -48.2500, -262.6250, 25.4696,  -57.6875, -262.6250, 25.4696,  100, 50, 0
L -48.2500, -263.6250, 26.4696,  -57.6875, -263.6250, 26.4696,  100, 50, 0
L -48.2500, -264.6250, 27.4696,  -57.6875, -264.6250, 27.4696,  100, 50, 0
L -48.2500, -265.6250, 28.4696,  -57.6875, -265.6250, 28.4696,  100, 50, 0
L -57.6875, -275.5937, 29.4696,  -57.6875, -266.2058, 29.4696,  100, 50, 0
L -58.6875, -275.5937, 30.4696,  -58.6875, -266.1875, 30.4696,  100, 50, 0
L -59.6875, -275.5937, 31.4696,  -59.6875, -266.1875, 31.4696,  100, 50, 0
L -60.6875, -275.5937, 32.4697,  -60.6875, -266.1875, 32.4697,  100, 50, 0
L -61.6875, -275.5937, 33.4697,  -61.6875, -266.1875, 33.4697,  100, 50, 0
L -62.6875, -275.5937, 34.4697,  -62.6875, -266.1875, 34.4697,  100, 50, 0
L -63.6875, -275.5937, 35.4697,  -63.6875, -266.1875, 35.4697,  100, 50, 0
L -64.6875, -275.5937, 36.4697,  -64.6875, -266.1875, 36.4697,  100, 50, 0
L -65.6875, -275.5937, 37.4697,  -65.6875, -266.1875, 37.4697,  100, 50, 0
L -66.6875, -275.5937, 38.4697,  -66.6875, -266.1875, 38.4697,  100, 50, 0
L -67.6875, -275.5937, 39.4697,  -67.6875, -266.1875, 39.4697,  100, 50, 0
L -68.6875, -275.5937, 40.4384,  -68.6875, -266.1875, 40.4384,  100, 50, 0
L -69.6875, -275.5937, 41.4384,  -69.6875, -266.1875, 41.4384,  100, 50, 0
L -70.6875, -275.5937, 42.4384,  -70.6875, -266.1875, 42.4384,  100, 50, 0
L -71.6875, -275.5937, 43.4384,  -71.6875, -266.1875, 43.4384,  100, 50, 0
L -153.5625, -308.2497, 0.6260,  -153.5625, -321.6469, 0.6260,  64, 64, 64
L -153.5625, -320.1370, 0.6260,  -153.8215, -322.2316, 0.6260,  64, 64, 64
L -84.3436, -308.2500, 0.6260,  -84.3435, -321.8860, 0.6260,  64, 64, 64
L -84.3435, -321.8860, 0.6260,  -83.9124, -322.2477, 0.6155,  64, 64, 64
L -94.5092, -401.7708, 0.6260,  -98.8688, -425.3179, 0.6260,  150, 100, 0
L -98.8688, -425.3179, 0.6260,  -102.9574, -428.9467, 0.6260,  150, 100, 0
L -102.9574, -428.9467, 0.6260,  -102.9574, -428.9467, 3.1259,  150, 100, 0
L -102.9574, -428.9467, 3.1259,  -104.9682, -435.3652, 3.1259,  150, 100, 0
L -104.9682, -435.3652, 3.1259,  -102.7937, -455.3080, 3.1259,  150, 100, 0
L -102.7937, -455.3080, 3.1259,  -111.9034, -459.2248, 3.1259,  150, 100, 0
L -111.9034, -459.2248, 3.1259,  -113.3029, -471.6179, 3.1259,  150, 100, 0
L -113.3029, -471.6179, 3.1259,  -107.4852, -480.8045, 3.1259,  150, 100, 0
L -107.4852, -480.8045, 3.1259,  -105.3914, -493.1976, 3.1259,  150, 100, 0
L -105.3914, -493.1976, 3.1259,  -110.1701, -497.5335, 3.1259,  150, 100, 0
L -110.1701, -497.5335, 3.1259,  -110.4331, -508.5124, 3.1259,  150, 100, 0
L -49.3464, -1159.7378, 3.1259,  -46.9909, -1170.7842, 3.1259,  150, 100, 0
L -46.9909, -1170.7842, 3.1259,  -45.2986, -1175.7145, 3.1259,  150, 100, 0
L -45.2986, -1175.7145, 3.1259,  -44.9525, -1179.8102, 3.1259,  150, 100, 0
L -44.9525, -1179.8102, 3.1259,  -47.7252, -1181.3091, 3.1259,  150, 100, 0
L -47.7252, -1181.3091, 3.1259,  -51.2783, -1181.7941, 3.1259,  150, 100, 0
L -51.2783, -1181.7941, 3.1259,  -59.3577, -1183.8169, 3.1259,  150, 100, 0
L -59.3577, -1183.8169, 3.1259,  -59.7770, -1184.8445, 3.1259,  150, 100, 0
